Date,Close
2010-08-10,12.519010543823242
2010-08-11,12.221512794494629
2010-08-12,12.22822380065918
2010-08-13,12.087553024291992
2010-08-16,12.06866455078125
2010-08-17,12.191190719604492
2010-08-18,11.98316764831543
2010-08-19,11.630742073059082
2010-08-20,11.482863426208496
2010-08-23,11.5338134765625
2010-08-24,11.218669891357422
2010-08-25,11.29894733428955
2010-08-26,11.208478927612305
2010-08-27,11.403581619262695
2010-08-30,11.25097942352295
2010-08-31,11.184619903564453
2010-09-01,11.440860748291016
2010-09-02,11.51169490814209
2010-09-03,11.688651084899902
2010-09-07,11.542015075683594
2010-09-08,11.695610046386719
2010-09-09,11.834790229797363
2010-09-10,11.833795547485352
2010-09-13,11.986148834228516
2010-09-14,11.94041919708252
2010-09-15,11.945637702941895
2010-09-16,11.956076622009277
2010-09-17,12.18199634552002
2010-09-20,12.632591247558594
2010-09-21,12.761332511901855
2010-09-22,12.824462890625
2010-09-23,12.761831283569336
2010-09-24,13.105058670043945
2010-09-27,13.18260383605957
2010-09-28,13.102076530456543
2010-09-29,13.11500072479248
2010-09-30,13.067778587341309
2010-10-01,13.063552856445312
2010-10-04,12.982281684875488
2010-10-05,13.376956939697266
2010-10-06,13.280525207519531
2010-10-07,13.172659873962402
2010-10-08,13.330232620239258
2010-10-11,13.39211654663086
2010-10-12,13.455493927001953
2010-10-13,13.502964973449707
2010-10-14,13.444062232971191
2010-10-15,14.948200225830078
2010-10-18,15.35232162475586
2010-10-19,15.106768608093262
2010-10-20,15.110495567321777
2010-10-21,15.210158348083496
2010-10-22,15.223581314086914
2010-10-25,15.322250366210938
2010-10-26,15.374442100524902
2010-10-27,15.321503639221191
2010-10-28,15.373944282531738
2010-10-29,15.25265884399414
2010-11-01,15.284968376159668
2010-11-02,15.299880981445312
2010-11-03,15.41370964050293
2010-11-04,15.515361785888672
2010-11-05,15.535493850708008
2010-11-08,15.577494621276855
2010-11-09,15.529031753540039
2010-11-10,15.480814933776855
2010-11-11,15.339398384094238
2010-11-12,14.993931770324707
2010-11-15,14.799577713012695
2010-11-16,14.507548332214355
2010-11-17,14.503321647644043
2010-11-18,14.826668739318848
2010-11-19,14.684256553649902
2010-11-22,14.693949699401855
2010-11-23,14.48990249633789
2010-11-24,14.787150382995605
2010-11-26,14.663627624511719
2010-11-29,14.46753215789795
2010-11-30,13.811397552490234
2010-12-01,14.026132583618164
2010-12-02,14.211790084838867
2010-12-03,14.24111557006836
2010-12-06,14.3743314743042
2010-12-07,14.592546463012695
2010-12-08,14.67704963684082
2010-12-09,14.700908660888672
2010-12-10,14.718555450439453
2010-12-13,14.778450965881348
2010-12-14,14.785659790039062
2010-12-15,14.6710844039917
2010-12-16,14.706128120422363
2010-12-17,14.683511734008789
2010-12-20,14.789386749267578
2010-12-21,14.98846435546875
2010-12-22,15.048609733581543
2010-12-23,15.017294883728027
2010-12-27,14.97131633758545
2010-12-28,14.885321617126465
2010-12-29,14.937019348144531
2010-12-30,14.883831977844238
2010-12-31,14.762296676635742
2011-01-03,15.020277976989746
2011-01-04,14.964852333068848
2011-01-05,15.13758659362793
2011-01-06,15.247689247131348
2011-01-07,15.320757865905762
2011-01-10,15.26533317565918
2011-01-11,15.31006908416748
2011-01-12,15.33144474029541
2011-01-13,15.326971054077148
2011-01-14,15.513124465942383
2011-01-18,15.897113800048828
2011-01-19,15.701266288757324
2011-01-20,15.577494621276855
2011-01-21,15.206183433532715
2011-01-24,15.187541961669922
2011-01-25,15.406999588012695
2011-01-26,15.322250366210938
2011-01-27,15.329456329345703
2011-01-28,14.936769485473633
2011-01-31,14.921112060546875
2011-02-01,15.18654727935791
2011-02-02,15.210407257080078
2011-02-03,15.1644287109375
2011-02-04,15.185056686401367
2011-02-07,15.26732349395752
2011-02-08,15.368973731994629
2011-02-09,15.322250366210938
2011-02-10,15.320757865905762
2011-02-11,15.521077156066895
2011-02-14,15.611793518066406
2011-02-15,15.512377738952637
2011-02-16,15.514120101928711
2011-02-17,15.539966583251953
2011-02-18,15.659761428833008
2011-02-22,15.16592025756836
2011-02-23,15.193507194519043
2011-02-24,15.13137435913086
2011-02-25,15.161693572998047
2011-02-28,15.245203971862793
2011-03-01,14.931052207946777
2011-03-02,14.931798934936523
2011-03-03,15.149765968322754
2011-03-04,14.927574157714844
2011-03-07,14.704885482788086
2011-03-08,14.721039772033691
2011-03-09,14.707619667053223
2011-03-10,14.4225492477417
2011-03-11,14.333324432373047
2011-03-14,14.16630744934082
2011-03-15,14.155620574951172
2011-03-16,13.845943450927734
2011-03-17,13.951821327209473
2011-03-18,13.944365501403809
2011-03-21,14.328104972839355
2011-03-22,14.34848403930664
2011-03-23,14.46877670288086
2011-03-24,14.586332321166992
2011-03-25,14.40863037109375
2011-03-28,14.299772262573242
2011-03-29,14.458088874816895
2011-03-30,14.460823059082031
2011-03-31,14.58310317993164
2011-04-01,14.708364486694336
2011-04-04,14.605968475341797
2011-04-05,14.143939018249512
2011-04-06,14.270444869995117
2011-04-07,14.415093421936035
2011-04-08,14.36936092376709
2011-04-11,14.349726676940918
2011-04-12,14.181715965270996
2011-04-13,14.322636604309082
2011-04-14,14.378059387207031
2011-04-15,13.189809799194336
2011-04-18,13.093873977661133
2011-04-19,12.961901664733887
2011-04-20,13.06628704071045
2011-04-21,13.050628662109375
2011-04-25,13.049386978149414
2011-04-26,13.242499351501465
2011-04-27,13.365273475646973
2011-04-28,13.370495796203613
2011-04-29,13.522847175598145
2011-05-02,13.38515853881836
2011-05-03,13.26909351348877
2011-05-04,13.316313743591309
2011-05-05,13.278536796569824
2011-05-06,13.3041353225708
2011-05-09,13.363286972045898
2011-05-10,13.487058639526367
2011-05-11,13.30786418914795
2011-05-12,13.29792308807373
2011-05-13,13.161227226257324
2011-05-16,12.88460636138916
2011-05-17,13.183843612670898
2011-05-18,13.16769027709961
2011-05-19,13.203478813171387
2011-05-20,13.024035453796387
2011-05-23,12.883861541748047
2011-05-24,12.880631446838379
2011-05-25,12.915674209594727
2011-05-26,12.877400398254395
2011-05-27,12.946244239807129
2011-05-31,13.148056983947754
2011-06-01,13.063056945800781
2011-06-02,13.124197006225586
2011-06-03,13.0004243850708
2011-06-06,12.95022201538086
2011-06-07,12.899767875671387
2011-06-08,12.90324592590332
2011-06-09,12.842604637145996
2011-06-10,12.663161277770996
2011-06-13,12.54436206817627
2011-06-14,12.6348295211792
2011-06-15,12.500121116638184
2011-06-16,12.43600082397461
2011-06-17,12.054497718811035
2011-06-20,12.043560981750488
2011-06-21,12.252827644348145
2011-06-22,12.103955268859863
2011-06-23,11.935199737548828
2011-06-24,11.802481651306152
2011-06-27,11.999320983886719
2011-06-28,12.268983840942383
2011-06-29,12.366409301757812
2011-06-30,12.585369110107422
2011-07-01,12.949475288391113
2011-07-05,13.233054161071777
2011-07-06,13.305624961853027
2011-07-07,13.584982872009277
2011-07-08,13.221870422363281
2011-07-11,13.104809761047363
2011-07-12,13.272075653076172
2011-07-13,13.377702713012695
2011-07-14,13.146066665649414
2011-07-15,14.853011131286621
2011-07-18,14.786404609680176
2011-07-19,14.975540161132812
2011-07-20,14.796595573425293
2011-07-21,15.08588981628418
2011-07-22,15.365245819091797
2011-07-25,15.383886337280273
2011-07-26,15.471867561340332
2011-07-27,15.091607093811035
2011-07-28,15.184062957763672
2011-07-29,15.003874778747559
2011-08-01,15.080423355102539
2011-08-02,14.72327709197998
2011-08-03,14.941244125366211
2011-08-04,14.353455543518066
2011-08-05,14.391231536865234
2011-08-08,13.570566177368164
2011-08-09,14.251307487487793
2011-08-10,13.644878387451172
2011-08-11,13.970958709716797
2011-08-12,14.011719703674316
2011-08-15,13.849175453186035
2011-08-16,13.39609432220459
2011-08-17,13.250700950622559
2011-08-18,12.548089027404785
2011-08-19,12.201131820678711
2011-08-22,12.381321907043457
2011-08-23,12.894548416137695
2011-08-24,13.005644798278809
2011-08-25,12.924869537353516
2011-08-26,13.094371795654297
2011-08-29,13.398082733154297
2011-08-30,13.438344955444336
2011-08-31,13.444807052612305
2011-09-01,13.234545707702637
2011-09-02,13.044166564941406
2011-09-06,12.978056907653809
2011-09-07,13.272570610046387
2011-09-08,13.295683860778809
2011-09-09,13.044415473937988
2011-09-12,13.175395011901855
2011-09-13,13.160482406616211
2011-09-14,13.223858833312988
2011-09-15,13.484572410583496
2011-09-16,13.586971282958984
2011-09-19,13.586721420288086
2011-09-20,13.585726737976074
2011-09-21,13.401063919067383
2011-09-22,12.940279960632324
2011-09-23,13.060818672180176
2011-09-26,13.219385147094727
2011-09-27,13.404544830322266
2011-09-28,13.14358139038086
2011-09-29,13.110278129577637
2011-09-30,12.800601959228516
2011-10-03,12.315458297729492
2011-10-04,12.474024772644043
2011-10-05,12.543615341186523
2011-10-06,12.792402267456055
2011-10-07,12.802589416503906
2011-10-10,13.35061264038086
2011-10-11,13.499981880187988
2011-10-12,13.632203102111816
2011-10-13,13.892918586730957
2011-10-14,14.705382347106934
2011-10-17,14.474989891052246
2011-10-18,14.67630386352539
2011-10-19,14.432490348815918
2011-10-20,14.506304740905762
2011-10-21,14.675806999206543
2011-10-24,14.823186874389648
2011-10-25,14.49362850189209
2011-10-26,14.571919441223145
2011-10-27,14.879109382629395
2011-10-28,14.915645599365234
2011-10-31,14.729241371154785
2011-11-01,14.381540298461914
2011-11-02,14.534886360168457
2011-11-03,14.850030899047852
2011-11-04,14.816229820251465
2011-11-07,15.119194030761719
2011-11-08,15.218856811523438
2011-11-09,14.935773849487305
2011-11-10,14.789885520935059
2011-11-11,15.119691848754883
2011-11-14,15.235262870788574
2011-11-15,15.323739051818848
2011-11-16,15.197234153747559
2011-11-17,14.933788299560547
2011-11-18,14.784914016723633
2011-11-21,14.438454627990723
2011-11-22,14.415093421936035
2011-11-23,14.169289588928223
2011-11-25,13.992582321166992
2011-11-28,14.618642807006836
2011-11-29,14.48791217803955
2011-11-30,14.897004127502441
2011-12-01,15.254398345947266
2011-12-02,15.418184280395508
2011-12-05,15.549659729003906
2011-12-06,15.502934455871582
2011-12-07,15.493489265441895
2011-12-08,15.311064720153809
2011-12-09,15.593650817871094
2011-12-12,15.543197631835938
2011-12-13,15.549161911010742
2011-12-14,15.361268997192383
2011-12-15,15.397802352905273
2011-12-16,15.557363510131836
2011-12-19,15.454718589782715
2011-12-20,15.66696834564209
2011-12-21,15.553885459899902
2011-12-22,15.650315284729004
2011-12-23,15.735812187194824
2011-12-27,15.91252326965332
2011-12-28,15.898852348327637
2011-12-29,15.965958595275879
2011-12-30,16.052946090698242
2012-01-03,16.537839889526367
2012-01-04,16.60917091369629
2012-01-05,16.378774642944336
2012-01-06,16.155344009399414
2012-01-09,15.470376014709473
2012-01-10,15.487277030944824
2012-01-11,15.557363510131836
2012-01-12,15.648824691772461
2012-01-13,15.533256530761719
2012-01-17,15.622480392456055
2012-01-18,15.730096817016602
2012-01-19,15.895621299743652
2012-01-20,14.56396484375
2012-01-23,14.552284240722656
2012-01-24,14.438207626342773
2012-01-25,14.153881072998047
2012-01-26,14.11933422088623
2012-01-27,14.414594650268555
2012-01-30,14.357682228088379
2012-01-31,14.417826652526855
2012-02-01,14.435720443725586
2012-02-02,14.542095184326172
2012-02-03,14.820951461791992
2012-02-06,15.138083457946777
2012-02-07,15.080423355102539
2012-02-08,15.15697193145752
2012-02-09,15.19698715209961
2012-02-10,15.059050559997559
2012-02-13,15.215377807617188
2012-02-14,15.15473747253418
2012-02-15,15.050350189208984
2012-02-16,15.074209213256836
2012-02-17,15.027485847473145
2012-02-21,15.260115623474121
2012-02-22,15.109501838684082
2012-02-23,15.064020156860352
2012-02-24,15.158214569091797
2012-02-27,15.143550872802734
2012-02-28,15.369221687316895
2012-02-29,15.365742683410645
2012-03-01,15.468884468078613
2012-03-02,15.440302848815918
2012-03-05,15.266327857971191
2012-03-06,15.035438537597656
2012-03-07,15.081169128417969
2012-03-08,15.089620590209961
2012-03-09,14.918375968933105
2012-03-12,15.0401611328125
2012-03-13,15.354061126708984
2012-03-14,15.30957317352295
2012-03-15,15.437320709228516
2012-03-16,15.53449821472168
2012-03-19,15.756689071655273
2012-03-20,15.744511604309082
2012-03-21,15.905813217163086
2012-03-22,16.056671142578125
2012-03-23,15.970680236816406
2012-03-26,16.13819122314453
2012-03-27,16.080781936645508
2012-03-28,16.29800033569336
2012-03-29,16.115327835083008
2012-03-30,15.937128067016602
2012-04-02,16.07829475402832
2012-04-03,15.971424102783203
2012-04-04,15.78576946258545
2012-04-05,15.715433120727539
2012-04-09,15.67864990234375
2012-04-10,15.579732894897461
2012-04-11,15.805900573730469
2012-04-12,16.179946899414062
2012-04-13,15.523563385009766
2012-04-16,15.06302547454834
2012-04-17,15.15001392364502
2012-04-18,15.097323417663574
2012-04-19,14.894765853881836
2012-04-20,14.814240455627441
2012-04-23,14.852516174316406
2012-04-24,14.94372844696045
2012-04-25,15.153740882873535
2012-04-26,15.296649932861328
2012-04-27,15.284470558166504
2012-04-30,15.03270435333252
2012-05-01,15.022265434265137
2012-05-02,15.092601776123047
2012-05-03,15.186050415039062
2012-05-04,14.836858749389648
2012-05-07,15.099808692932129
2012-05-08,15.230042457580566
2012-05-09,15.139575004577637
2012-05-10,15.251666069030762
2012-05-11,15.04214859008789
2012-05-14,15.011578559875488
2012-05-15,15.188287734985352
2012-05-16,15.631179809570312
2012-05-17,15.485039710998535
2012-05-18,14.922106742858887
2012-05-21,15.262847900390625
2012-05-22,14.932046890258789
2012-05-23,15.1472806930542
2012-05-24,15.003129959106445
2012-05-25,14.701653480529785
2012-05-29,14.771492958068848
2012-05-30,14.619636535644531
2012-05-31,14.4364652633667
2012-06-01,14.190913200378418
2012-06-04,14.380049705505371
2012-06-05,14.176745414733887
2012-06-06,14.429259300231934
2012-06-07,14.371100425720215
2012-06-08,14.426276206970215
2012-06-11,14.12927532196045
2012-06-12,14.044775009155273
2012-06-13,13.945110321044922
2012-06-14,13.894408226013184
2012-06-15,14.030107498168945
2012-06-18,14.187682151794434
2012-06-19,14.453119277954102
2012-06-20,14.353206634521484
2012-06-21,14.047506332397461
2012-06-22,14.203338623046875
2012-06-25,13.935419082641602
2012-06-26,14.034334182739258
2012-06-27,14.14915943145752
2012-06-28,14.025137901306152
2012-06-29,14.416831970214844
2012-07-02,14.426773071289062
2012-07-03,14.609695434570312
2012-07-05,14.810761451721191
2012-07-06,14.563715934753418
2012-07-09,14.564462661743164
2012-07-10,14.457344055175781
2012-07-11,14.196130752563477
2012-07-12,14.178485870361328
2012-07-13,14.328601837158203
2012-07-16,14.288836479187012
2012-07-17,14.333821296691895
2012-07-18,14.433980941772461
2012-07-19,14.739680290222168
2012-07-20,15.18108081817627
2012-07-23,15.297643661499023
2012-07-24,15.100306510925293
2012-07-25,15.110745429992676
2012-07-26,15.244208335876465
2012-07-27,15.781045913696289
2012-07-30,15.714936256408691
2012-07-31,15.731588363647461
2012-08-01,15.724381446838379
2012-08-02,15.626705169677734
2012-08-03,15.939364433288574
2012-08-06,15.976396560668945
2012-08-07,15.919730186462402
2012-08-08,15.961732864379883
2012-08-09,15.964715957641602
2012-08-10,15.95601749420166
2012-08-13,16.403629302978516
2012-08-14,16.618610382080078
2012-08-15,16.59078025817871
2012-08-16,16.723247528076172
2012-08-17,16.829370498657227
2012-08-20,16.78960418701172
2012-08-21,16.639741897583008
2012-08-22,16.830364227294922
2012-08-23,16.8209228515625
2012-08-24,16.866405487060547
2012-08-27,16.632532119750977
2012-08-28,16.832103729248047
2012-08-29,17.099529266357422
2012-08-30,16.94220542907715
2012-08-31,17.026958465576172
2012-09-04,16.92630386352539
2012-09-05,16.918346405029297
2012-09-06,17.38261604309082
2012-09-07,17.55037498474121
2012-09-10,17.41666030883789
2012-09-11,17.203418731689453
2012-09-12,17.17085838317871
2012-09-13,17.54764175415039
2012-09-14,17.63810920715332
2012-09-17,17.64556312561035
2012-09-18,17.851848602294922
2012-09-19,18.08099937438965
2012-09-20,18.09640884399414
2012-09-21,18.242300033569336
2012-09-24,18.62479591369629
2012-09-25,18.61932945251465
2012-09-26,18.7261962890625
2012-09-27,18.801755905151367
2012-09-28,18.752044677734375
2012-10-01,18.932981491088867
2012-10-02,18.813932418823242
2012-10-03,18.950876235961914
2012-10-04,19.08881378173828
2012-10-05,19.078872680664062
2012-10-08,18.835058212280273
2012-10-09,18.49332046508789
2012-10-10,18.505002975463867
2012-10-11,18.67698860168457
2012-10-12,18.509721755981445
2012-10-15,18.416027069091797
2012-10-16,18.508480072021484
2012-10-17,18.776653289794922
2012-10-18,17.273256301879883
2012-10-19,16.9449405670166
2012-10-22,16.86739730834961
2012-10-23,16.909151077270508
2012-10-24,16.833349227905273
2012-10-25,16.84477996826172
2012-10-26,16.7799129486084
2012-10-31,16.907909393310547
2012-11-01,17.089092254638672
2012-11-02,17.097293853759766
2012-11-05,16.97402000427246
2012-11-06,16.94320297241211
2012-11-07,16.580337524414062
2012-11-08,16.211759567260742
2012-11-09,16.478687286376953
2012-11-12,16.550016403198242
2012-11-13,16.379772186279297
2012-11-14,16.21822166442871
2012-11-15,16.086746215820312
2012-11-16,16.084758758544922
2012-11-19,16.60742950439453
2012-11-20,16.65117073059082
2012-11-21,16.549270629882812
2012-11-23,16.601463317871094
2012-11-26,16.431961059570312
2012-11-27,16.66956329345703
2012-11-28,16.99166488647461
2012-11-29,17.19596290588379
2012-11-30,17.357013702392578
2012-12-03,17.279470443725586
2012-12-04,17.174591064453125
2012-12-05,17.09480857849121
2012-12-06,17.177074432373047
2012-12-07,17.005084991455078
2012-12-10,17.035160064697266
2012-12-11,17.31998062133789
2012-12-12,17.336883544921875
2012-12-13,17.464628219604492
2012-12-14,17.446239471435547
2012-12-17,17.913984298706055
2012-12-18,17.92119026184082
2012-12-19,17.89733123779297
2012-12-20,17.9532527923584
2012-12-21,17.785985946655273
2012-12-24,17.633630752563477
2012-12-26,17.617977142333984
2012-12-27,17.553857803344727
2012-12-28,17.397775650024414
2012-12-31,17.580942153930664
2013-01-02,17.975370407104492
2013-01-03,17.985807418823242
2013-01-04,18.341217041015625
2013-01-07,18.261186599731445
2013-01-08,18.22515106201172
2013-01-09,18.34494400024414
2013-01-10,18.42845344543457
2013-01-11,18.391420364379883
2013-01-14,17.975370407104492
2013-01-15,18.01712417602539
2013-01-16,17.77505111694336
2013-01-17,17.67886734008789
2013-01-18,17.50961685180664
2013-01-22,17.468854904174805
2013-01-23,18.42894744873047
2013-01-24,18.744840621948242
2013-01-25,18.731416702270508
2013-01-28,18.65834617614746
2013-01-29,18.731666564941406
2013-01-30,18.735395431518555
2013-01-31,18.7816219329834
2013-02-01,19.276456832885742
2013-02-04,18.864383697509766
2013-02-05,19.031402587890625
2013-02-06,19.141504287719727
2013-02-07,19.235450744628906
2013-02-08,19.51927947998047
2013-02-11,19.445959091186523
2013-02-12,19.403209686279297
2013-02-13,19.456893920898438
2013-02-14,19.580169677734375
2013-02-15,19.706178665161133
2013-02-19,20.053131103515625
2013-02-20,19.69548988342285
2013-02-21,19.77178955078125
2013-02-22,19.87567710876465
2013-02-25,19.653486251831055
2013-02-26,19.6375789642334
2013-02-27,19.877418518066406
2013-02-28,19.91271209716797
2013-03-01,20.03672981262207
2013-03-04,20.417240142822266
2013-03-05,20.84223747253418
2013-03-06,20.66279411315918
2013-03-07,20.693115234375
2013-03-08,20.66627311706543
2013-03-11,20.748287200927734
2013-03-12,20.569091796875
2013-03-13,20.511930465698242
2013-03-14,20.418231964111328
2013-03-15,20.238292694091797
2013-03-18,20.076496124267578
2013-03-19,20.164230346679688
2013-03-20,20.24847984313965
2013-03-21,20.162738800048828
2013-03-22,20.139127731323242
2013-03-25,20.122474670410156
2013-03-26,20.19156837463379
2013-03-27,19.94899559020996
2013-03-28,19.73848533630371
2013-04-01,19.91246223449707
2013-04-02,20.20697784423828
2013-04-03,20.03697967529297
2013-04-04,19.760356903076172
2013-04-05,19.46161460876465
2013-04-08,19.257816314697266
2013-04-09,19.327407836914062
2013-04-10,19.638824462890625
2013-04-11,19.644041061401367
2013-04-12,19.635591506958008
2013-04-15,19.433780670166016
2013-04-16,19.718103408813477
2013-04-17,19.44944190979004
2013-04-18,19.035629272460938
2013-04-19,19.879655838012695
2013-04-22,19.885622024536133
2013-04-23,20.0792293548584
2013-04-24,20.217166900634766
2013-04-25,20.109052658081055
2013-04-26,19.91817855834961
2013-04-29,20.356595993041992
2013-04-30,20.493541717529297
2013-05-01,20.390644073486328
2013-05-02,20.61880111694336
2013-05-03,21.01919174194336
2013-05-06,21.41262435913086
2013-05-07,21.305259704589844
2013-05-08,21.71285629272461
2013-05-09,21.659420013427734
2013-05-10,21.876890182495117
2013-05-13,21.809785842895508
2013-05-14,22.04763412475586
2013-05-15,22.763168334960938
2013-05-16,22.46442985534668
2013-05-17,22.596405029296875
2013-05-20,22.58024787902832
2013-05-21,22.54147720336914
2013-05-22,22.105295181274414
2013-05-23,21.94051742553711
2013-05-24,21.70515251159668
2013-05-28,21.902740478515625
2013-05-29,21.58063316345215
2013-05-30,21.64152717590332
2013-05-31,21.652957916259766
2013-06-03,21.56373405456543
2013-06-04,21.351734161376953
2013-06-05,21.36664390563965
2013-06-06,21.489423751831055
2013-06-07,21.864463806152344
2013-06-10,22.125179290771484
2013-06-11,21.866453170776367
2013-06-12,21.67184829711914
2013-06-13,21.796613693237305
2013-06-14,21.747901916503906
2013-06-17,22.026508331298828
2013-06-18,22.383657455444336
2013-06-19,22.385147094726562
2013-06-20,21.98897933959961
2013-06-21,21.894289016723633
2013-06-24,21.617420196533203
2013-06-25,21.528194427490234
2013-06-26,21.713354110717773
2013-06-27,21.798355102539062
2013-06-28,21.880369186401367
2013-07-01,22.067020416259766
2013-07-02,21.9285831451416
2013-07-03,22.03098487854004
2013-07-05,22.206451416015625
2013-07-08,22.494752883911133
2013-07-09,22.49847984313965
2013-07-10,22.517120361328125
2013-07-11,22.87128257751465
2013-07-12,22.939882278442383
2013-07-15,22.98188018798828
2013-07-16,22.855627059936523
2013-07-17,22.829280853271484
2013-07-18,22.633682250976562
2013-07-19,22.283742904663086
2013-07-22,22.634180068969727
2013-07-23,22.462692260742188
2013-07-24,22.440319061279297
2013-07-25,22.062545776367188
2013-07-26,22.00414276123047
2013-07-29,21.927593231201172
2013-07-30,22.142574310302734
2013-07-31,22.06378936767578
2013-08-01,22.473127365112305
2013-08-02,22.53153419494629
2013-08-05,22.492515563964844
2013-08-06,22.283000946044922
2013-08-07,22.135866165161133
2013-08-08,22.185819625854492
2013-08-09,22.129901885986328
2013-08-12,22.00811767578125
2013-08-13,21.902240753173828
2013-08-14,21.617916107177734
2013-08-15,21.365652084350586
2013-08-16,21.297304153442383
2013-08-19,21.514528274536133
2013-08-20,21.508808135986328
2013-08-21,21.605987548828125
2013-08-22,21.714845657348633
2013-08-23,21.62785530090332
2013-08-26,21.532915115356445
2013-08-27,21.12929344177246
2013-08-28,21.08953094482422
2013-08-29,21.260522842407227
2013-08-30,21.048519134521484
2013-09-03,21.383546829223633
2013-09-04,21.663150787353516
2013-09-05,21.860240936279297
2013-09-06,21.860733032226562
2013-09-09,22.071243286132812
2013-09-10,22.086654663085938
2013-09-11,22.2735538482666
2013-09-12,22.195762634277344
2013-09-13,22.096595764160156
2013-09-16,22.06403923034668
